area,package,file,language,symbol,kind,exported,async,component,line,referencesKnown,notes,refactorCandidate
apps/mobile,@1wallet/mobile,apps/mobile/src/walletSnapshot.ts,ts,SnapshotCategory,type,no,no,no,29,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/walletSnapshot.ts,ts,SnapshotTransaction,type,no,no,no,38,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/walletSnapshot.ts,ts,WalletSnapshotOptions,type,yes,no,no,53,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/walletSnapshot.ts,ts,WalletSnapshotApplyResult,type,yes,no,no,61,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/walletSnapshot.ts,ts,DEFAULT_WALLET_SNAPSHOT_OPTIONS,const,yes,no,no,72,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/walletSnapshot.ts,ts,WALLET_SNAPSHOT_TARGET_TOTAL,const,yes,no,no,80,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/walletSnapshot.ts,ts,WALLET_SNAPSHOT_ACCOUNTS,const,yes,no,no,82,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/walletSnapshot.ts,ts,WALLET_SNAPSHOT_ARCHIVED_ADJUSTMENT,const,yes,no,no,464,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/walletSnapshot.ts,ts,WALLET_SNAPSHOT_CATEGORIES,const,yes,no,no,484,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/walletSnapshot.ts,ts,getWalletSnapshotAccounts,function,yes,no,no,611,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/walletSnapshot.ts,ts,walletSnapshotVisibleInrTotal,function,yes,no,no,617,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/walletSnapshot.ts,ts,walletSnapshotPlannedPayments,function,yes,no,no,623,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/walletSnapshot.ts,ts,walletSnapshotRecords,function,yes,no,no,627,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/walletSnapshot.ts,ts,formatSnapshotMoney,function,yes,no,no,631,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/walletSnapshot.ts,ts,applyWalletSnapshot,function,yes,no,no,635,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/walletSnapshot.ts,ts,applyTransactions,function,no,no,no,734,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/walletSnapshot.ts,ts,openingBalanceFor,function,no,no,no,780,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/walletSnapshot.ts,ts,balanceImpact,function,no,no,no,788,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/walletSnapshot.ts,ts,findAccountId,function,no,no,no,803,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/walletSnapshot.ts,ts,snapshotNotes,function,no,no,no,813,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/walletSnapshot.ts,ts,snapshotExternalRef,function,no,no,no,817,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/dateFilters.ts,ts,,file,no,no,no,1,imports:1,77 lines,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/dateFilters.ts,ts,DateRange,type,yes,no,no,4,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/dateFilters.ts,ts,dateRangeForPreset,function,yes,no,no,9,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/dateFilters.ts,ts,filterTransactionsByPreset,function,yes,no,no,36,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/dateFilters.ts,ts,timestampInRange,function,yes,no,no,44,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/dateFilters.ts,ts,dateRangeSubtitle,function,yes,no,no,52,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/dateFilters.ts,ts,startOfDay,function,no,no,no,58,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/dateFilters.ts,ts,startOfWeek,function,no,no,no,62,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/dateFilters.ts,ts,addDays,function,no,no,no,68,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/dateFilters.ts,ts,formatDate,function,no,no,no,74,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,,file,no,no,no,1,imports:1,5683 lines,large-file
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,WidgetProps,type,no,no,no,100,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,WidgetShellProps,type,no,no,no,109,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,LedgerStateForWidget,type,no,no,no,110,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,ExchangeRateForWidget,type,no,no,no,111,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,balanceForAccount,function,no,no,no,125,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,indexedTotalBalanceForHome,function,no,no,no,129,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,indexedNetWorthForHome,function,no,no,no,144,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,transactionsForSelectedAccount,function,no,no,no,169,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,plannedTransactionsForSelectedAccount,function,no,no,no,178,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,plannedTransactionKey,function,no,no,no,223,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,isLinkedFutureInterestTransaction,function,no,no,no,227,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,occurrenceMatchesAccount,function,no,no,no,234,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,linkedScheduledFutureInterestTransaction,function,no,no,no,245,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,homeTransactionFromScheduled,function,no,no,no,256,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,homeTransactionFromOccurrence,function,no,no,no,275,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,plannedInflowBaseAmountMinor,function,no,no,no,335,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,plannedOutflowBaseAmountMinor,function,no,no,no,352,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,moneyToBaseMinor,function,no,no,no,367,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,cashflowForPreset,function,no,no,no,371,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,HomeWidgetRenderer,function,yes,no,yes,395,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,BalanceHeroWidget,function,no,no,yes,497,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,BalanceHeroTitle,function,no,no,yes,596,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,compactBalanceDateLabel,function,no,no,no,616,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,BalanceCurrencyButton,function,no,no,yes,631,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,AccountGridWidget,function,no,no,yes,662,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,SummaryTilesWidget,function,no,no,yes,793,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,RecentRecordsWidget,function,no,no,yes,880,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,UpcomingScheduledWidget,function,no,no,yes,916,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,DueNowWidget,function,no,no,yes,952,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,EmiTrackerWidget,function,no,no,yes,1029,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,CardDebtWidget,function,no,no,yes,1105,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,AccountGroupsWidget,function,no,no,yes,1182,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,ReviewQueueWidget,function,no,no,yes,1233,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,AutomationHealthWidget,function,no,no,yes,1286,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,CashflowForecastWidget,function,no,no,yes,1358,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,BillWatchWidget,function,no,no,yes,1447,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,CardPaymentPlanWidget,function,no,no,yes,1510,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,LoanPayoffWidget,function,no,no,yes,1586,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,SavingsRunwayWidget,function,no,no,yes,1661,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,CashflowBookWidget,function,no,no,yes,1739,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,BalanceTrendWidget,function,no,no,yes,1787,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,hideTrendTooltip,const-function,no,no,no,1803,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,TopCategoriesWidget,function,no,no,yes,1839,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,IncomeMixWidget,function,no,no,yes,1858,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,CategoryBreakdownWidget,function,no,no,yes,1877,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,closeSubcategoryRecords,const-function,no,no,no,1903,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,TopCategoryRecordsModalContent,function,no,no,yes,1999,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,CurrencyValuesWidget,function,no,no,yes,2042,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,hideRateTooltip,const-function,no,no,no,2100,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,updateCurrencyValue,const-function,no,no,no,2131,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,focusCurrencyValue,const-function,no,no,no,2137,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,addConverterCurrency,const-function,no,no,no,2144,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,removeConverterCurrency,const-function,no,no,no,2152,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,InteractiveCurrencyRateTrendChart,function,no,no,yes,2298,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,coordinateForPoint,const-function,no,no,no,2327,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,CurrencyRateTrendPoint,type,no,no,no,2582,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,CurrencyRateTrendLine,type,no,no,no,2596,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,CurrencyRateTrendSeries,type,no,no,no,2607,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,CurrencyRateAxisTick,type,no,no,no,2619,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,CurrencyRateTrendCoordinate,type,no,no,no,2621,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,CurrencyRateHistoryPoint,type,no,no,no,2627,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,CurrencyRateHistorySnapshot,type,no,no,no,2633,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,currencyRateTrendSeriesForPreset,function,no,no,no,2639,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,currencyRateTrendLineForPreset,function,no,no,no,2669,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,isCurrencyRateTrendLine,function,no,no,no,2734,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,smoothCurrencyRateCoordinates,function,no,no,no,2740,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,catmullRom,function,no,no,no,2768,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,currencyRateRangeForPreset,function,no,no,no,2786,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,currencyRateHistoryTimestamps,function,no,no,no,2805,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,currencyRateHistoryRateAtOrBefore,function,no,no,no,2825,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,useCurrencyRateHistory,function,no,no,no,2841,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,load,const-function,no,yes,no,2874,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,currencyRateHistoryRangeForPreset,function,no,no,no,2944,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,isoDateOnly,function,no,no,no,2959,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,currencyRateRecordTimestamps,function,no,no,no,2963,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,earliestCurrencyRateDate,function,no,no,no,2987,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,realRateBetweenAt,function,no,no,no,3003,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,directRealRateBetweenAt,function,no,no,no,3028,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,latestRealExchangeRateAt,function,no,no,no,3044,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,currencyRateAxisTicks,function,no,no,no,3061,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,niceRateStep,function,no,no,no,3097,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,downsampleCurrencyRatePoints,function,no,no,no,3106,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,nearestCurrencyRatePoint,function,no,no,no,3125,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,emptyCurrencyRatePoint,function,no,no,no,3149,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,initialCurrencyConverterCodes,function,no,no,no,3171,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,currencyRateChartSourceCurrencies,function,no,no,no,3175,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,currencyValuePickerOptions,function,no,no,no,3187,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,enabledCurrencyCodesForWidget,function,no,no,no,3206,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,sameCurrencyCodes,function,no,no,no,3210,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,convertedCurrencyInputValue,function,no,no,no,3214,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,currencyRateLabel,function,no,no,no,3229,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,hasRealExplicitRate,function,no,no,no,3243,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,realRateBetween,function,no,no,no,3251,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,directRealRateBetween,function,no,no,no,3279,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,realRatePivotCurrencies,function,no,no,no,3294,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,latestRealExchangeRate,function,no,no,no,3304,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,isRealExchangeRateRecord,function,no,no,no,3319,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,exchangeRateTimestamp,function,no,no,no,3323,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,currencyIcon,function,no,no,no,3328,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,decimalToMoney,function,no,no,no,3332,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,sanitizeCurrencyInput,function,no,no,no,3336,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,parseCurrencyInput,function,no,no,no,3343,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,positiveCurrencyInputValue,function,no,no,no,3349,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,formatPlainCurrencyNumber,function,no,no,no,3354,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,formatRateDisplay,function,no,no,no,3361,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,formatRateDelta,function,no,no,no,3366,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,formatRateAxisLabel,function,no,no,no,3371,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,currencyRateLineColor,function,no,no,no,3375,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,formatRateNumber,function,no,no,no,3386,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,trimTrailingZeros,function,no,no,no,3395,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,uniqueCurrencyCodes,function,no,no,no,3399,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,uniqueSortedNumbers,function,no,no,no,3411,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,currencyOptionForCode,function,no,no,no,3415,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,BudgetPressureWidget,function,no,no,yes,3425,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,GoalProgressWidget,function,no,no,yes,3462,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,CurrencyExposureWidget,function,no,no,yes,3501,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,SnapshotStatusWidget,function,no,no,yes,3552,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,AccountTileProps,type,no,no,no,3582,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,AccountTile,function,no,no,yes,3597,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,MemoizedAccountTile,component,no,no,yes,3670,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,TransactionRowSide,type,no,no,no,3687,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,TransactionDisplayRow,type,no,no,no,3688,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,TransactionList,function,no,no,yes,3690,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,TransactionRecordRow,component,no,no,yes,3731,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,transactionMatchesAccount,function,no,no,no,3844,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,displayRowsForTransaction,function,no,no,no,3852,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,transactionRowColor,function,no,no,no,3868,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,transactionRowIcon,function,no,no,no,3883,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,transactionRowTitle,function,no,no,no,3889,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,transactionRowMeta,function,no,no,no,3901,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,formatRelativeTransactionDate,function,no,no,no,3915,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,startOfToday,function,no,no,no,3919,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,addMonths,function,no,no,no,3924,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,dayOffsetFromToday,function,no,no,no,3928,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,scheduledTransactionsWithinDays,function,no,no,no,3936,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,MoneyMetric,function,no,no,yes,3954,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/widgets/homeWidgetRegistry.tsx,tsx,SummaryTile,function,no,no,yes,3992,,,
